,FF,Runout_Full,Matchups
572561,33.524017935,Ks Jh 4d 6d Ac,230.65521377
572572,35.129323014,Ks Jh 4d 6d Ad,4.3131099208
572584,36.154713119,Ks Jh 4d 6d Ah,276.86883259
572596,35.048356926,Ks Jh 4d 6d As,292.29022166
572609,34.965776625,Ks Jh 4d 7d Ac,169.18409001
572620,37.287724267,Ks Jh 4d 7d Ad,49.017416054
572632,37.993483839,Ks Jh 4d 7d Ah,254.84709885
572644,35.726160678,Ks Jh 4d 7d As,241.86453546
572657,34.158454606,Ks Jh 4d 8d Ac,94.494613477
572668,41.629432336,Ks Jh 4d 8d Ad,95.43113994
572680,36.05685033,Ks Jh 4d 8d Ah,197.02554348
572692,35.411536666,Ks Jh 4d 8d As,176.39218115
572705,32.023689081,Ks Jh 4d 9d Ac,602.41084783
572716,38.959995819,Ks Jh 4d 9d Ad,291.8222515
572728,33.834390082,Ks Jh 4d 9d Ah,592.06242494
572740,31.266712196,Ks Jh 4d 9d As,585.87634403
572753,31.806665767,Ks Jh 4d Td Ac,108.74600986
572764,30.95162979,Ks Jh 4d Td Ad,515.41342549
572776,30.383128355,Ks Jh 4d Td Ah,146.86258787
572788,31.963380906,Ks Jh 4d Td As,123.96235517
572801,36.810142166,Ks Jh 4d Jd Ac,221.2143916
572812,34.682281879,Ks Jh 4d Jd Ad,216.48223301
572824,38.386157617,Ks Jh 4d Jd Ah,142.64215917
572836,34.821633476,Ks Jh 4d Jd As,130.8895828
572849,33.658436163,Ks Jh 4d Qd Ac,200.86906073
572860,34.873918492,Ks Jh 4d Qd Ad,0.071340985287
572872,32.226667699,Ks Jh 4d Qd Ah,16.13835591
572884,32.780446473,Ks Jh 4d Qd As,110.33444902
572897,46.131614978,Ks Jh 4d Kd Ac,239.95695575
572908,42.592085277,Ks Jh 4d Kd Ad,418.73839907
572920,45.660391637,Ks Jh 4d Kd Ah,358.8757631
572932,46.160301759,Ks Jh 4d Kd As,175.62311118
572993,38.911894787,Ks Jh 4d 2h Ac,105.21549735
573005,40.601090382,Ks Jh 4d 2h Ad,156.26015255
573016,36.838588592,Ks Jh 4d 2h Ah,398.76203207
573028,41.066070344,Ks Jh 4d 2h As,124.00097233
573041,39.796429145,Ks Jh 4d 3h Ac,95.254399814
573053,41.828169533,Ks Jh 4d 3h Ad,123.34265089
573064,37.364486611,Ks Jh 4d 3h Ah,388.02695637
573076,41.653591545,Ks Jh 4d 3h As,106.90316901
573089,30.935070822,Ks Jh 4d 4h Ac,2.9488214309
573101,34.466297574,Ks Jh 4d 4h Ad,35.639236816
573112,29.932754295,Ks Jh 4d 4h Ah,174.02354471
573124,33.278500343,Ks Jh 4d 4h As,9.7164589998
573137,38.754178691,Ks Jh 4d 5h Ac,63.383463598
573149,39.390610684,Ks Jh 4d 5h Ad,80.240706911
573160,32.770758553,Ks Jh 4d 5h Ah,266.68816129
573172,39.96065865,Ks Jh 4d 5h As,83.326111094
573185,34.024131274,Ks Jh 4d 6h Ac,131.26849363
573197,37.270330821,Ks Jh 4d 6h Ad,197.0346088
573208,31.287625264,Ks Jh 4d 6h Ah,201.27380819
573220,36.888967458,Ks Jh 4d 6h As,195.69887094
573233,36.728872011,Ks Jh 4d 7h Ac,120.63139775
573245,38.088869304,Ks Jh 4d 7h Ad,157.4447791
573256,35.12955757,Ks Jh 4d 7h Ah,255.9498958
573268,37.880200198,Ks Jh 4d 7h As,157.86384151
573281,36.024047116,Ks Jh 4d 8h Ac,62.208226705
573293,38.58017307,Ks Jh 4d 8h Ad,103.42107334
573304,40.541385164,Ks Jh 4d 8h Ah,236.07953484
573316,37.785513238,Ks Jh 4d 8h As,128.54087342
573329,31.544306969,Ks Jh 4d 9h Ac,491.66429637
573341,32.618923027,Ks Jh 4d 9h Ad,487.32019344
573352,36.905723488,Ks Jh 4d 9h Ah,845.68125771
573364,32.570988603,Ks Jh 4d 9h As,561.26955119
573377,32.304905094,Ks Jh 4d Th Ac,199.04141534
573389,32.365671412,Ks Jh 4d Th Ad,316.85938928
573400,33.350589326,Ks Jh 4d Th Ah,798.68001311
573412,31.893673358,Ks Jh 4d Th As,220.22513315
573425,36.820970266,Ks Jh 4d Qh Ac,104.17223861
573437,35.445111118,Ks Jh 4d Qh Ad,6.1788475999
573448,37.455797306,Ks Jh 4d Qh Ah,97.958458208
573460,34.168547674,Ks Jh 4d Qh As,14.707054893
573473,45.364506996,Ks Jh 4d Kh Ac,337.42151548
573485,45.832966222,Ks Jh 4d Kh Ad,298.36095339
573496,41.979059532,Ks Jh 4d Kh Ah,329.07149942
573508,47.2633503,Ks Jh 4d Kh As,267.90543681
573569,37.763867685,Ks Jh 4d 2s Ac,85.245508517
573581,39.156302655,Ks Jh 4d 2s Ad,101.76072315
573593,40.381887718,Ks Jh 4d 2s Ah,150.00080336
573604,36.355363493,Ks Jh 4d 2s As,204.06732302
573617,38.231277945,Ks Jh 4d 3s Ac,76.415909102
573629,40.01289587,Ks Jh 4d 3s Ad,79.573232061
573641,41.036269974,Ks Jh 4d 3s Ah,133.4061961
573652,37.164797443,Ks Jh 4d 3s As,154.83827961
573665,34.609541251,Ks Jh 4d 4s Ac,4.440111173
573677,36.131641728,Ks Jh 4d 4s Ad,17.190077278
573689,34.054133823,Ks Jh 4d 4s Ah,5.188349196
573700,31.986043834,Ks Jh 4d 4s As,207.79591756
573713,39.517754297,Ks Jh 4d 5s Ac,17.34135749
573725,40.032434906,Ks Jh 4d 5s Ad,70.038241276
573737,39.65829511,Ks Jh 4d 5s Ah,23.224518246
573748,35.693976221,Ks Jh 4d 5s As,312.43451465
573761,33.048980862,Ks Jh 4d 6s Ac,122.24563289
573773,34.04683336,Ks Jh 4d 6s Ad,210.73910354
573785,37.028048676,Ks Jh 4d 6s Ah,197.61898905
573796,32.160328415,Ks Jh 4d 6s As,476.88911343
573809,33.701482637,Ks Jh 4d 7s Ac,89.441276123
573821,34.691654418,Ks Jh 4d 7s Ad,172.58478102
573833,36.942641566,Ks Jh 4d 7s Ah,200.84706845
573844,34.98226532,Ks Jh 4d 7s As,434.42646542
573857,32.76080729,Ks Jh 4d 8s Ac,72.991418884
573869,33.729955992,Ks Jh 4d 8s Ad,155.73589316
573881,34.825339946,Ks Jh 4d 8s Ah,159.80589844
573892,38.33254659,Ks Jh 4d 8s As,175.8608996
573905,30.636559339,Ks Jh 4d 9s Ac,515.85019616
573917,29.712352207,Ks Jh 4d 9s Ad,620.85418588
573929,32.189497949,Ks Jh 4d 9s Ah,701.44844947
573940,35.901058583,Ks Jh 4d 9s As,706.67480788
573953,31.785645047,Ks Jh 4d Ts Ac,215.19220079
573965,31.262688357,Ks Jh 4d Ts Ad,269.26388083
573977,31.541830159,Ks Jh 4d Ts Ah,214.42520689
573988,34.46515237,Ks Jh 4d Ts As,381.54312296
574001,39.665630931,Ks Jh 4d Js Ac,146.85823374
574013,39.978990832,Ks Jh 4d Js Ad,243.41029468
574025,41.520233654,Ks Jh 4d Js Ah,102.01640232
574036,41.90704867,Ks Jh 4d Js As,641.60495865
574049,41.00017709,Ks Jh 4d Qs Ac,200.26258892
574061,39.304984639,Ks Jh 4d Qs Ad,45.266786348
574073,39.444650945,Ks Jh 4d Qs Ah,32.287870041
574084,50.976579261,Ks Jh 4d Qs As,85.470716945
574145,33.291362753,Ks Jh 4h 2c Ac,119.75802456
574158,33.134820756,Ks Jh 4h 2c Ad,108.86122102
574169,47.624281403,Ks Jh 4h 2c Ah,34.508414921
574181,33.814716418,Ks Jh 4h 2c As,258.11660097
574193,33.516950467,Ks Jh 4h 3c Ac,114.05628386
574206,33.268934442,Ks Jh 4h 3c Ad,121.38291355
574217,47.183823832,Ks Jh 4h 3c Ah,33.03769759
574229,34.1135715,Ks Jh 4h 3c As,239.1570063
574241,30.813479386,Ks Jh 4h 4c Ac,32.087257967
574254,31.189420745,Ks Jh 4h 4c Ad,26.906180831
574265,38.226536211,Ks Jh 4h 4c Ah,357.65089985
574277,28.780239349,Ks Jh 4h 4c As,6.2520428009
574289,35.383460808,Ks Jh 4h 5c Ac,47.666152749
574302,35.224967524,Ks Jh 4h 5c Ad,47.136041228
574313,40.333671522,Ks Jh 4h 5c Ah,40.969533569
574325,36.256904572,Ks Jh 4h 5c As,39.018575509
574337,33.36461792,Ks Jh 4h 6c Ac,92.887904348
574350,33.448502059,Ks Jh 4h 6c Ad,92.291328523
574361,43.392694393,Ks Jh 4h 6c Ah,6.188139528
574373,35.058526191,Ks Jh 4h 6c As,92.529624007
574385,32.00256444,Ks Jh 4h 7c Ac,127.11600434
574398,32.173822102,Ks Jh 4h 7c Ad,125.76416881
574409,47.782587299,Ks Jh 4h 7c Ah,34.900753681
574421,32.097040304,Ks Jh 4h 7c As,193.22162495
574433,31.876033104,Ks Jh 4h 8c Ac,261.04917455
574446,32.139216852,Ks Jh 4h 8c Ad,249.32226495
574457,50.303311564,Ks Jh 4h 8c Ah,1.7438807993
574469,31.061569709,Ks Jh 4h 8c As,237.1382845
574481,30.413159068,Ks Jh 4h 9c Ac,301.46439061
574494,30.866359494,Ks Jh 4h 9c Ad,332.90281792
574505,39.749441587,Ks Jh 4h 9c Ah,123.01792855
574517,31.298638905,Ks Jh 4h 9c As,295.95590479
574529,30.401525347,Ks Jh 4h Tc Ac,136.84026249
574542,30.250039362,Ks Jh 4h Tc Ad,126.62865445
574553,50.990851078,Ks Jh 4h Tc Ah,139.21973695
574565,30.168024352,Ks Jh 4h Tc As,150.79242594
574577,30.247475252,Ks Jh 4h Jc Ac,159.65199359
574590,29.855846516,Ks Jh 4h Jc Ad,125.14007901
574601,46.420109644,Ks Jh 4h Jc Ah,394.47301903
574613,28.669763085,Ks Jh 4h Jc As,160.23635234
574625,32.191209896,Ks Jh 4h Qc Ac,196.11447938
574638,32.066290166,Ks Jh 4h Qc Ad,181.84118377
574649,35.655901167,Ks Jh 4h Qc Ah,63.168334128
574661,31.524762379,Ks Jh 4h Qc As,103.70161901
574673,33.622277286,Ks Jh 4h Kc Ac,163.06762376
574686,33.702081545,Ks Jh 4h Kc Ad,152.92198136
574697,44.608330614,Ks Jh 4h Kc Ah,251.14286133
574709,32.478141559,Ks Jh 4h Kc As,133.33859628
574770,33.134820756,Ks Jh 4h 2d Ac,108.86122102
574782,33.291362753,Ks Jh 4h 2d Ad,119.75802456
574793,47.624281403,Ks Jh 4h 2d Ah,34.508414921
574805,33.814716418,Ks Jh 4h 2d As,258.11660097
574818,33.268934442,Ks Jh 4h 3d Ac,121.38290418
574830,33.516950467,Ks Jh 4h 3d Ad,114.05628252
574841,47.183823832,Ks Jh 4h 3d Ah,33.03769759
574853,34.1135715,Ks Jh 4h 3d As,239.15698348
574866,31.189420745,Ks Jh 4h 4d Ac,26.906180831
574878,30.813479386,Ks Jh 4h 4d Ad,32.087257631
574889,38.226536211,Ks Jh 4h 4d Ah,357.65084882
574901,28.780239349,Ks Jh 4h 4d As,6.2520428009
574914,35.224967524,Ks Jh 4h 5d Ac,47.13603685
574926,35.383460808,Ks Jh 4h 5d Ad,47.666152749
574937,40.333671522,Ks Jh 4h 5d Ah,40.969533569
574949,36.256904572,Ks Jh 4h 5d As,39.018580348
574962,33.448502059,Ks Jh 4h 6d Ac,92.291328523
574974,33.36461792,Ks Jh 4h 6d Ad,92.887904348
574985,43.392694393,Ks Jh 4h 6d Ah,6.188139528
574997,35.058526191,Ks Jh 4h 6d As,92.529624007
575010,32.173822102,Ks Jh 4h 7d Ac,125.76418083
575022,32.00256444,Ks Jh 4h 7d Ad,127.11600434
575033,47.782587299,Ks Jh 4h 7d Ah,34.900753681
575045,32.097040304,Ks Jh 4h 7d As,193.22162495
575058,32.139216852,Ks Jh 4h 8d Ac,249.32228462
575070,31.876033104,Ks Jh 4h 8d Ad,261.0491498
575081,50.303311564,Ks Jh 4h 8d Ah,1.7438807993
575093,31.061569709,Ks Jh 4h 8d As,237.13833139
575106,30.866359494,Ks Jh 4h 9d Ac,332.90281792
575118,30.413159068,Ks Jh 4h 9d Ad,301.46441984
575129,39.749441587,Ks Jh 4h 9d Ah,123.01792855
575141,31.298638905,Ks Jh 4h 9d As,295.95590447
575154,30.250039362,Ks Jh 4h Td Ac,126.62865462
575166,30.401525347,Ks Jh 4h Td Ad,136.84026249
575177,50.990851078,Ks Jh 4h Td Ah,139.21973695
575189,30.168024352,Ks Jh 4h Td As,150.79242594
575202,29.855846516,Ks Jh 4h Jd Ac,125.14007901
575214,30.247475252,Ks Jh 4h Jd Ad,159.65199192
575225,46.420109644,Ks Jh 4h Jd Ah,394.4729817
575237,28.669763085,Ks Jh 4h Jd As,160.23635234
575250,32.066290166,Ks Jh 4h Qd Ac,181.84120802
575262,32.191209896,Ks Jh 4h Qd Ad,196.11447938
575273,35.655901167,Ks Jh 4h Qd Ah,63.168334128
575285,31.524762379,Ks Jh 4h Qd As,103.70161901
575298,33.702081545,Ks Jh 4h Kd Ac,152.92198202
575310,33.622277286,Ks Jh 4h Kd Ad,163.06759896
575321,44.608330614,Ks Jh 4h Kd Ah,251.14286166
575333,32.478141559,Ks Jh 4h Kd As,133.33859628
575394,37.544462679,Ks Jh 4h 2h Ac,144.64125576
575407,37.544462679,Ks Jh 4h 2h Ad,144.64125576
575417,34.036570448,Ks Jh 4h 2h Ah,6.3516637772
575429,38.249947052,Ks Jh 4h 2h As,305.07500955
575442,36.949141079,Ks Jh 4h 3h Ac,81.783525186
575455,36.949141079,Ks Jh 4h 3h Ad,81.783525186
575465,33.411413344,Ks Jh 4h 3h Ah,15.171856515
575477,37.948163487,Ks Jh 4h 3h As,286.96476191
575490,30.845967684,Ks Jh 4h 5h Ac,74.500943788
575503,30.845967684,Ks Jh 4h 5h Ad,74.500950167
575513,31.247452727,Ks Jh 4h 5h Ah,7.3752689862
575525,32.336003041,Ks Jh 4h 5h As,143.1059519
575538,38.80023562,Ks Jh 4h 6h Ac,85.682918498
575551,38.80023562,Ks Jh 4h 6h Ad,85.682918162
575561,42.189338872,Ks Jh 4h 6h Ah,59.605934668
575573,37.182837141,Ks Jh 4h 6h As,293.6486604
575586,38.602222725,Ks Jh 4h 7h Ac,67.363309084
575599,38.602222725,Ks Jh 4h 7h Ad,67.363309084
575609,42.920918623,Ks Jh 4h 7h Ah,102.86239266
575621,37.241356947,Ks Jh 4h 7h As,278.80361558
575634,35.013458101,Ks Jh 4h 8h Ac,110.63245509
575647,35.013458101,Ks Jh 4h 8h Ad,110.63245509
575657,44.538045315,Ks Jh 4h 8h Ah,88.636639635
575669,35.068228155,Ks Jh 4h 8h As,251.64963948
575682,32.276015879,Ks Jh 4h 9h Ac,5.7762914056
575695,32.276015879,Ks Jh 4h 9h Ad,5.776292077
575705,28.271061609,Ks Jh 4h 9h Ah,0.50288342132
575717,34.393474066,Ks Jh 4h 9h As,20.633578308
575730,55.207700158,Ks Jh 4h Th Ac,231.53986532
575743,55.207700158,Ks Jh 4h Th Ad,231.53986465
575753,41.100221315,Ks Jh 4h Th Ah,153.46026434
575765,54.505343043,Ks Jh 4h Th As,200.65209133
575778,35.072639759,Ks Jh 4h Qh Ac,92.845152404
575791,35.072639759,Ks Jh 4h Qh Ad,92.845152404
575801,27.386705289,Ks Jh 4h Qh Ah,93.153350192
575813,29.987428963,Ks Jh 4h Qh As,160.29353229
575826,39.519194876,Ks Jh 4h Kh Ac,386.78498857
575839,39.519194876,Ks Jh 4h Kh Ad,386.78498857
575849,30.927057131,Ks Jh 4h Kh Ah,355.78659222
575861,41.17105409,Ks Jh 4h Kh As,475.38869134
575922,34.597475245,Ks Jh 4h 2s Ac,175.0705774
575935,34.597475245,Ks Jh 4h 2s Ad,175.0705774
575946,55.582529604,Ks Jh 4h 2s Ah,112.7039629
575957,36.513377707,Ks Jh 4h 2s As,222.41299493
575970,37.16647933,Ks Jh 4h 3s Ac,192.50791692
575983,37.16647933,Ks Jh 4h 3s Ad,192.50791626
575994,57.336143116,Ks Jh 4h 3s Ah,129.96629909
576005,37.402953482,Ks Jh 4h 3s As,223.4708019
576018,31.486240313,Ks Jh 4h 4s Ac,397.04037292
576031,31.486240313,Ks Jh 4h 4s Ad,397.04037292
576042,43.891210877,Ks Jh 4h 4s Ah,214.67910807
576053,31.073279333,Ks Jh 4h 4s As,229.88359339
576066,40.287429067,Ks Jh 4h 5s Ac,146.30861389
576079,40.287429067,Ks Jh 4h 5s Ad,146.30861389
576090,53.883443624,Ks Jh 4h 5s Ah,116.82648495
576101,34.890276362,Ks Jh 4h 5s As,53.744177886
576114,43.04287217,Ks Jh 4h 6s Ac,123.72318617
576127,43.04287217,Ks Jh 4h 6s Ad,123.72318617
576138,47.839836689,Ks Jh 4h 6s Ah,84.002808008
576149,39.984481901,Ks Jh 4h 6s As,47.819765665
576162,46.360295637,Ks Jh 4h 7s Ac,127.54953996
576175,46.360295637,Ks Jh 4h 7s Ad,127.54953996
576186,49.669258831,Ks Jh 4h 7s Ah,106.28556728
576197,41.38969808,Ks Jh 4h 7s As,41.667291186
576210,34.802990995,Ks Jh 4h 8s Ac,200.0988606
576223,34.802990995,Ks Jh 4h 8s Ad,200.09885523
576234,47.066133958,Ks Jh 4h 8s Ah,55.412612936
576245,38.867875036,Ks Jh 4h 8s As,124.84328124
576258,31.300127662,Ks Jh 4h 9s Ac,156.3832345
576271,31.300127662,Ks Jh 4h 9s Ad,156.3832345
576282,36.146682324,Ks Jh 4h 9s Ah,139.43638093
576293,36.679211957,Ks Jh 4h 9s As,127.10930516
576306,33.964476256,Ks Jh 4h Ts Ac,214.58175815
576319,33.964476256,Ks Jh 4h Ts Ad,214.58175739
576330,57.295063928,Ks Jh 4h Ts Ah,27.582080637
576341,39.399114288,Ks Jh 4h Ts As,252.74689717
576354,30.303605818,Ks Jh 4h Js Ac,161.72875296
576367,30.303605818,Ks Jh 4h Js Ad,161.72875296
576378,49.281434627,Ks Jh 4h Js Ah,386.20533352
576389,29.445670669,Ks Jh 4h Js As,252.73711636
576402,34.622220268,Ks Jh 4h Qs Ac,197.44013975
576415,34.622220268,Ks Jh 4h Qs Ad,197.44012145
576426,47.40607946,Ks Jh 4h Qs Ah,129.51557392
576437,36.81178075,Ks Jh 4h Qs As,108.50018664
576498,28.79186351,Ks Jh 6s 2c Ac,13.184353295
576511,28.927343375,Ks Jh 6s 2c Ad,18.226988965
576523,32.629308141,Ks Jh 6s 2c Ah,28.673732806
576534,33.491999958,Ks Jh 6s 2c As,29.972481138
576546,28.699754793,Ks Jh 6s 3c Ac,35.906289607
576559,28.594218385,Ks Jh 6s 3c Ad,40.197856175
576571,30.414225073,Ks Jh 6s 3c Ah,44.818265229
576582,34.183801085,Ks Jh 6s 3c As,34.20245621
576594,29.92103663,Ks Jh 6s 4c Ac,37.650791896
576607,30.151615059,Ks Jh 6s 4c Ad,40.879465116
576619,32.55765317,Ks Jh 6s 4c Ah,34.195885033
576630,34.974614097,Ks Jh 6s 4c As,29.796505297
576642,32.919773104,Ks Jh 6s 5c Ac,1.7916133726
576655,33.276458007,Ks Jh 6s 5c Ad,1.7606872629
576667,30.137939199,Ks Jh 6s 5c Ah,11.846741851
576678,39.636805216,Ks Jh 6s 5c As,21.798658517
576690,34.128352343,Ks Jh 6s 6c Ac,1.0174570616
576703,31.635447293,Ks Jh 6s 6c Ad,0.17979104336
576715,33.956572094,Ks Jh 6s 6c Ah,13.417730565
576726,41.267380625,Ks Jh 6s 6c As,35.570834932
576738,27.448519807,Ks Jh 6s 7c Ac,0.023232928052
576751,29.832264496,Ks Jh 6s 7c Ad,1.0675921658
576763,28.931969781,Ks Jh 6s 7c Ah,19.860367641
576774,43.976024633,Ks Jh 6s 7c As,34.911621184
576786,27.825031658,Ks Jh 6s 8c Ac,25.437666017
576799,28.061638171,Ks Jh 6s 8c Ad,22.941302766
576811,25.591612484,Ks Jh 6s 8c Ah,7.9250785549
576822,30.428645588,Ks Jh 6s 8c As,14.949612294
576834,26.591551537,Ks Jh 6s 9c Ac,106.51864117
576847,26.512013491,Ks Jh 6s 9c Ad,119.97371275
576859,27.392549114,Ks Jh 6s 9c Ah,192.91676623
576870,26.404520287,Ks Jh 6s 9c As,0.061048276967
576882,29.431486546,Ks Jh 6s Tc Ac,214.26935105
576895,29.117495065,Ks Jh 6s Tc Ad,197.41059314
576907,27.289545786,Ks Jh 6s Tc Ah,142.24400377
576918,38.553669555,Ks Jh 6s Tc As,99.621124846
576930,29.524978451,Ks Jh 6s Jc Ac,123.72500773
576943,27.738083836,Ks Jh 6s Jc Ad,125.50054716
576955,30.513842856,Ks Jh 6s Jc Ah,124.92148339
576966,29.341224499,Ks Jh 6s Jc As,224.73301163
576978,28.786800125,Ks Jh 6s Qc Ac,83.830839703
576991,28.756662252,Ks Jh 6s Qc Ad,94.80943971
577003,27.963139583,Ks Jh 6s Qc Ah,76.471722524
577014,31.757262412,Ks Jh 6s Qc As,79.812131106
577026,36.035174026,Ks Jh 6s Kc Ac,77.310140992
577039,36.383819483,Ks Jh 6s Kc Ad,72.471263493
577051,37.962997741,Ks Jh 6s Kc Ah,49.437042857
577062,41.536669687,Ks Jh 6s Kc As,185.29544329
577123,28.927343375,Ks Jh 6s 2d Ac,18.226990035
577135,28.79186351,Ks Jh 6s 2d Ad,13.184353249
577147,32.629308141,Ks Jh 6s 2d Ah,28.673732806
577158,33.491999958,Ks Jh 6s 2d As,29.972481138
577171,28.594218385,Ks Jh 6s 3d Ac,40.197851989
577183,28.699754793,Ks Jh 6s 3d Ad,35.906293964
577195,30.414225073,Ks Jh 6s 3d Ah,44.818269919
577206,34.183801085,Ks Jh 6s 3d As,34.202456186
577219,30.151615059,Ks Jh 6s 4d Ac,40.879465116
577231,29.92103663,Ks Jh 6s 4d Ad,37.650791896
577243,32.55765317,Ks Jh 6s 4d Ah,34.195885033
577254,34.974614097,Ks Jh 6s 4d As,29.796505297
577267,33.276458007,Ks Jh 6s 5d Ac,1.760687408
577279,32.919773104,Ks Jh 6s 5d Ad,1.7916133726
577291,30.137939199,Ks Jh 6s 5d Ah,11.846739787
577302,39.636805216,Ks Jh 6s 5d As,21.798656646
577315,31.635447293,Ks Jh 6s 6d Ac,0.17979104336
577327,34.128352343,Ks Jh 6s 6d Ad,1.0174572252
577339,33.956572094,Ks Jh 6s 6d Ah,13.417730565
577350,41.267380625,Ks Jh 6s 6d As,35.570839822
577363,29.832264496,Ks Jh 6s 7d Ac,1.0675921658
577375,27.448519807,Ks Jh 6s 7d Ad,0.023232928052
577387,28.931969781,Ks Jh 6s 7d Ah,19.860367652
577398,43.976024633,Ks Jh 6s 7d As,34.911621184
577411,28.061638171,Ks Jh 6s 8d Ac,22.941302766
577423,27.825031658,Ks Jh 6s 8d Ad,25.437666017
577435,25.591612484,Ks Jh 6s 8d Ah,7.9250785549
577446,30.428645588,Ks Jh 6s 8d As,14.949612294
577459,26.512013491,Ks Jh 6s 9d Ac,119.97371275
577471,26.591551537,Ks Jh 6s 9d Ad,106.51864117
577483,27.392549114,Ks Jh 6s 9d Ah,192.91676623
577494,26.404520287,Ks Jh 6s 9d As,0.061048276967
577507,29.117495065,Ks Jh 6s Td Ac,197.41061594
577519,29.431486546,Ks Jh 6s Td Ad,214.26935254
577531,27.289545786,Ks Jh 6s Td Ah,142.24400377
577542,38.553669555,Ks Jh 6s Td As,99.621124102
577555,27.738083836,Ks Jh 6s Jd Ac,125.50051348
577567,29.524978451,Ks Jh 6s Jd Ad,123.72500736
577579,30.513842856,Ks Jh 6s Jd Ah,124.92148339
577590,29.341224499,Ks Jh 6s Jd As,224.73301163
577603,28.756662252,Ks Jh 6s Qd Ac,94.80943971
577615,28.786800125,Ks Jh 6s Qd Ad,83.830839703
577627,27.963139583,Ks Jh 6s Qd Ah,76.471722524
577638,31.757262412,Ks Jh 6s Qd As,79.812131106
577651,36.383819483,Ks Jh 6s Kd Ac,72.471252161
577663,36.035174026,Ks Jh 6s Kd Ad,77.310141357
577675,37.962997741,Ks Jh 6s Kd Ah,49.437042857
577686,41.536669687,Ks Jh 6s Kd As,185.29544329
577747,37.732363873,Ks Jh 6s 2h Ac,138.2446358
577760,37.732363873,Ks Jh 6s 2h Ad,138.2446358
577771,48.132217955,Ks Jh 6s 2h Ah,0.058624215072
577782,48.709048974,Ks Jh 6s 2h As,27.14659767
577795,37.874072729,Ks Jh 6s 3h Ac,139.48123923
577808,37.874072729,Ks Jh 6s 3h Ad,139.48123774
577819,45.761192208,Ks Jh 6s 3h Ah,3.4753078389
577830,47.775619069,Ks Jh 6s 3h As,14.606979277
577843,36.427522155,Ks Jh 6s 4h Ac,100.33354914
577856,36.427522155,Ks Jh 6s 4h Ad,100.33354902
577867,40.224578642,Ks Jh 6s 4h Ah,0.53987374076
577878,42.23167513,Ks Jh 6s 4h As,8.287492358
577891,38.7990713,Ks Jh 6s 5h Ac,77.757454121
577904,38.7990713,Ks Jh 6s 5h Ad,77.757454121
577915,43.516704294,Ks Jh 6s 5h Ah,6.5774566438
577926,47.209292251,Ks Jh 6s 5h As,42.638898542
577939,40.101286813,Ks Jh 6s 6h Ac,148.58772866
577952,40.101286813,Ks Jh 6s 6h Ad,148.58772791
577963,35.773980778,Ks Jh 6s 6h Ah,61.592310621
577974,46.448127008,Ks Jh 6s 6h As,35.856635941
577987,41.171147497,Ks Jh 6s 7h Ac,22.057086783
578000,41.171147497,Ks Jh 6s 7h Ad,22.057086783
578011,45.125472745,Ks Jh 6s 7h Ah,0.1118677563
578022,43.230402957,Ks Jh 6s 7h As,7.2509087924
578035,31.462329778,Ks Jh 6s 8h Ac,0.010623111087
578048,31.462329778,Ks Jh 6s 8h Ad,0.010623111087
578059,31.778842474,Ks Jh 6s 8h Ah,0.19453488714
578070,30.274423409,Ks Jh 6s 8h As,10.878553963
578083,27.6434157,Ks Jh 6s 9h Ac,43.062878121
578096,27.6434157,Ks Jh 6s 9h Ad,43.062878121
578107,37.162742973,Ks Jh 6s 9h Ah,12.192874382
578118,29.732252374,Ks Jh 6s 9h As,30.071138291
578131,33.196148047,Ks Jh 6s Th Ac,54.589313963
578144,33.196148047,Ks Jh 6s Th Ad,54.589314329
578155,44.368036443,Ks Jh 6s Th Ah,218.04249988
578166,66.215271276,Ks Jh 6s Th As,182.89103513
578179,34.469087444,Ks Jh 6s Qh Ac,70.089929669
578192,34.469087444,Ks Jh 6s Qh Ad,70.089929669
578203,38.871022271,Ks Jh 6s Qh Ah,32.550302094
578214,34.04310443,Ks Jh 6s Qh As,59.187311102
578227,38.179103431,Ks Jh 6s Kh Ac,201.35258615
578240,38.179103431,Ks Jh 6s Kh Ad,201.35256105
578251,35.721365071,Ks Jh 6s Kh Ah,193.69079943
578262,37.547165891,Ks Jh 6s Kh As,156.5889278
578323,37.956403517,Ks Jh 6s 2s Ac,51.296310682
578336,37.956403517,Ks Jh 6s 2s Ad,51.296310868
578348,36.726045576,Ks Jh 6s 2s Ah,75.634168396
578358,31.10714467,Ks Jh 6s 2s As,46.996055208
578371,38.008064706,Ks Jh 6s 3s Ac,50.899690482
578384,38.008064706,Ks Jh 6s 3s Ad,50.899690482
578396,36.756602838,Ks Jh 6s 3s Ah,75.202417214
578406,31.533346588,Ks Jh 6s 3s As,44.725385591
578419,36.659981731,Ks Jh 6s 4s Ac,64.869428953
578432,36.659981731,Ks Jh 6s 4s Ad,64.869420301
578444,37.52252366,Ks Jh 6s 4s Ah,154.44935238
578454,33.095895384,Ks Jh 6s 4s As,43.64051596
578467,37.899395856,Ks Jh 6s 5s Ac,0.73351388706
578480,37.899395856,Ks Jh 6s 5s Ad,0.73351376155
578492,37.516998412,Ks Jh 6s 5s Ah,13.445774917
578502,31.902757796,Ks Jh 6s 5s As,11.790721058
578515,47.108168692,Ks Jh 6s 7s Ac,48.259870914
578528,47.108168692,Ks Jh 6s 7s Ad,48.259870914
